sku,precio,categorias,nombre,descripcion,medidas,imagenes_url
PS26321-TMPS 179,$179.55 ,Termos,Termo Meryt,Doble pared. Cerrado al vacío. Pared interna y externa de acero inoxidable. Tapa con sistema de rosca de acero inoxidable con corcho y asa metálica. Mantiene temperatura caliente 6 hrs y temperatura fría 12 hrs. Incluye caja individual.,7 x 22.3 cm,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSW3tAQdXc206BHfHPikuUwWu_Rn_bnqOFtDw&s
PS26322-CRG 054,$362.96 ,Cargadores,Multicargador Inalámbrico Bit,"Cargador inalámbrico con diseño plegable. Terminado tipo rubber. Triple función. Incluye estación de carga para smartphone, reloj inteligente y audífonos. Velocidad de carga para smartphone de 15W (Compatible con 5W / 7.5W / 10W), velocidad de carga de 3W y 2.5W para audífonos y reloj inteligente respectivamente. Incluye cable auxiliar de 1m con conector tipo C en entrada y salida. LED indicador de carga. Compatible con dispositivos que cuenten con tecnología de carga inalámbrica.",8.5 x 7.6 x 2.4 Plegado / 25.2 x 7.6 Extendido,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSW3tAQdXc206BHfHPikuUwWu_Rn_bnqOFtDw&s
PS26323-DAM 043,$29.59 ,Belleza,Set De Manicure Savanna,"Sobre de curpiel con botón metálico. Incluye 3 piezas para un manicure básico. 1 cortauñas, 1 lima de uñas y 1 removedor de cutícula.",6 x 10 cm,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSW3tAQdXc206BHfHPikuUwWu_Rn_bnqOFtDw&s
PS26324-DAM 054,$107.56 ,Belleza,Cosmetiquera Tura,"Su elegante diseño en curpiel agrega un toque de sofisticación a tu rutina diaria, su cierre cruzado permite expandir la cosmetiquera al abrir, brindándote un fácil acceso a tus productos. En su interior, encontrarás tres elásticos organizadores que mantienen tus artículos en su lugar, evitando que se mezclen. Además, cuenta con un bolsillo central con cierre, ideal para guardar objetos más pequeños. Incluye un asa del mismo material, lo que facilita su transporte. Podrás llevar tus productos esenciales de belleza de manera ordenada, ya sea en casa o en tus viajes.",25 x 11 x 11 cm,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSW3tAQdXc206BHfHPikuUwWu_Rn_bnqOFtDw&s
PS26325-SIN 854,$306.49 ,Loncheras,Lonchera Dyshe,Lonchera con interior plástificado. Su compartimento principal incluye dos cierres independientes y un separador interno que permite utilizar cada espacio por separado.,36 x 33 x 21 cm,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSW3tAQdXc206BHfHPikuUwWu_Rn_bnqOFtDw&s
PS26326-SIN 881,$170.73 ,Mochilas,Mochila Kiran,Mochila ecológica de algodón reciclado. Compartimento principal con cierre. Bolsillo frontal con velcro. Asa superior doble con broche metálico y asas para hombro ajustables.,28 x 37 x 13.5 cm,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSW3tAQdXc206BHfHPikuUwWu_Rn_bnqOFtDw&s
PS26327-DAM 045,$77.65 ,Belleza,Cosmetiquera Kewa,"Cosmetiquera ideal para llevar todos tus productos de belleza de manera organizada. Bolsa principal con cierre, con un amplio espacio interior. Ofrece suficiente capacidad para guardar cosméticos, brochas y accesorios indispensables. Su asa de curpiel proporciona un agarre cómodo, lo que facilita su transporte. Base fabricada con yute de alta calidad, lo que garantiza su durabilidad y resistencia al desgaste. Además, su mica transparente en la parte frontal permite ver fácilmente el interior, ahorrando tiempo al buscar tus productos.",24 x 19 x 15 cm,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSW3tAQdXc206BHfHPikuUwWu_Rn_bnqOFtDw&s
PS26328-CRG 055,$311.86 ,Cargadores,Power Bank Voltio,"Batería auxiliar para smartphone de 10,000 mAh con 2 puertos de carga USB, 1 puerto tipo C y 1 puerto Micro USB. Fast charger. Incluye display para mostrar el nivel de carga, correa de silicón en la parte superior, luz led con tres intensidades y caja individual.",6.4 x 8.6 x 3.6 cm,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSW3tAQdXc206BHfHPikuUwWu_Rn_bnqOFtDw&s
PS26329-SIN 883,$193.14 ,Maletas,Maleta Tavy,Maleta ecológica de algodón reciclado. Compartimento principal con cierre y base de cartón removible. Incluye asa para hombro con broche.,50 x 27 x 26 cm,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSW3tAQdXc206BHfHPikuUwWu_Rn_bnqOFtDw&s
PS26330-SIN 882,$213.10 ,Mochilas,Mochila Natty,Mochila ecológica de algodón reciclado. Compartimento principal con solapa y 2 broches.,44 x 46 x 12.5 cm,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSW3tAQdXc206BHfHPikuUwWu_Rn_bnqOFtDw&s
PS26331-NES 005,$50.79 ,Neceser,Neceser Wasser,"Práctico neceser de viaje impermeable. Ayuda a mantener organizados los accesorios o cosméticos gracias a su compartimento principal con cierre. Hecho de material PVC, el cual protege sus pertenencias de derrames, polvo o rasguños. Incluye asa lateral para su fácil trasportación.",25 x 15.5 x 11 cm,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSW3tAQdXc206BHfHPikuUwWu_Rn_bnqOFtDw&s
PS26332-TMPS 195,$185.73 ,Termos,Set Kalita,"Set de regalo con 1 termo cuya tapa sirve como taza y 2 tazas adicionales. Termo doble pared cerrado al vacío, pared interna y externa de acero inoxidable, tapa interna de rosca con sistema push para verter fácilmente sin retirar el tapón, mantiene temperatura caliente 6 hrs y temperatura frí­a 8 hrs. Las tazas de acero inoxidable con un recubrimiento y asa de plástico. Incluye Caja de regalo.",6.8 x 23 cm  Termo / 5.9 x 5.9 cm Tazas / 30.5 x 7.3 x 23.5 cm Caja,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSW3tAQdXc206BHfHPikuUwWu_Rn_bnqOFtDw&s
PS26333-TMPS 182,$191.91 ,Termos,Termo Bai,"Doble pared. Cerrado al vacío. Pared interna y externa de acero inoxidable. Tapa de bambú con sistema de rosca, asa de silicón y base de bambú. Mantiene temperatura caliente 6 hrs y temperatura fría 12 hrs. Incluye caja individual.",7 x 25.5 cm,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSW3tAQdXc206BHfHPikuUwWu_Rn_bnqOFtDw&s
PS26334-HUB 012,$92.86 ,Accesorios,Concentrador De Puertos Tallin,Concentrador con 2 puertos USB 2.0 y 1 puerto tipo C. Soporta transferencia de datos. Cable de conexión con USB y tipo C.,8.4 x 3 cm,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSW3tAQdXc206BHfHPikuUwWu_Rn_bnqOFtDw&s
PS26335-TAZ 061,$68.13 ,Tazas,Taza Sidama,Taza de cerámica terminado mate. Base de corcho. Incluye tapa de plástico con válvula de seguridad.,6.8 x 11 cm,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSW3tAQdXc206BHfHPikuUwWu_Rn_bnqOFtDw&s
PS26336-TAZ 041,$170.93 ,Tazas,Taza Savor,Doble pared. Cerrado al vacío. Pared interna y externa de acero inoxidable. Base texturizada elaborada de corcho y PVC. Tapa de plástico con válvula de seguridad. Mantiene temperatura caliente 3 hrs y temperatura fría 5 hrs. Incluye caja individual.,7.1 x 12.8 cm,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSW3tAQdXc206BHfHPikuUwWu_Rn_bnqOFtDw&s
PS26337-TAZ 060,$77.35 ,Tazas,Taza Hanoi,Taza de cerámica terminado mate. Incluye asa y tapa de bambú.,7.3 x 11.8 cm,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSW3tAQdXc206BHfHPikuUwWu_Rn_bnqOFtDw&s
PS26338-SIN 521,$360.63 ,Mochilas,Mochila Emmy,"La mochila con doble material es una combinación perfecta de estilo y funcionalidad. Su parte superior está hecha de material corcho, que agrega un toque ecológico, mientras que la parte inferior está fabricada con material curpiel, que le proporciona durabilidad y resistencia. La bolsa principal cuenta con un compartimento para laptop. Además, cuenta con un práctico bolsillo frontal con cierre y dos bolsillos laterales para un acceso rápido y fácil a tus objetos esenciales. La parte trasera de la mochila está acolchonada para ofrecer mayor confort durante su uso, y también incluye una banda para colocar en trolley, lo que la convierte en la compañera perfecta para tus viajes",32 x 42 x 13 cm,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSW3tAQdXc206BHfHPikuUwWu_Rn_bnqOFtDw&s
PS26339-TMPS 183,$136.15 ,Termos,Termo Frenzy,Doble pared. Cerrado al vacío. Pared interna y externa de acero inoxidable. Tapa push de plástico con sobretapa de silicón removible y ranura especial con tapón para popote. Incluye popote metálico con boquilla de silicón. Mantiene temperatura caliente 2 hrs y temperatura fría 8 hrs. Caja individual incluida.,5 x 16 cm,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSW3tAQdXc206BHfHPikuUwWu_Rn_bnqOFtDw&s
PS26348-MOP 020,$605.28 ,Oficina,Tapete Multifunción Plicare.,Mouse pad multifunción dividido en 3 secciones que permite una mejor organización. Las solapas laterales están imantadas para poderse plegar y guardar sin utilizar mucho espacio. Incluye dos organizadores de bambú: uno con espacio para bolí­grafos y otro con cargador inalámbrico de 15W (Carga rápida) para smartphone y luz LED. El logo enciende al grabar. Ambos organizadores tienen la base imantada que permite moverlos y fijarlos del lado que más te convenga. En la sección intermedia cuenta con un soporte para laptop plegable a dos posiciones. Incluye cable auxiliar USB con conector tipo C.,80 x 30 cm,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSW3tAQdXc206BHfHPikuUwWu_Rn_bnqOFtDw&s
PS26349-SLD 074,$103.40 ,Casa,Humidificador Kanwa,"Acabado tipo madera. Incluye luz led como indicador de encendido y cable auxiliar. Mantén tu espacio agradable y relajado, ideal para habitación para utilizarlo en tu habitación, oficina, sanitario, etc.",10 x 10 cm,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSW3tAQdXc206BHfHPikuUwWu_Rn_bnqOFtDw&s
PS26350-ST 090,$77.35 ,Herramientas,Navaja Indigo,"La navaja de bambú con 8 accesorios es una herramienta versátil y ecológica que te acompañará en todas tus aventuras. Sus accesorios incluyen una hoja afilada, abrelatas, tijeras, destornillador plano con abrebotellas, destornillador de cruz, limpia uñas con lima, sacacorchos y gancho tipo carabina. Estos accesorios te permiten enfrentar cualquier situación con confianza y practicidad.",3.4 x 9 cm,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSW3tAQdXc206BHfHPikuUwWu_Rn_bnqOFtDw&s
PS26351-SIN 852,$198.10 ,Hieleras,Hielera Italy,Hielera tipo bolsa con interior plastificado y sellado. Compartimento principal con diseño abierto. Asas con marco de metal.,36 x 30.5 X 24 cm,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSW3tAQdXc206BHfHPikuUwWu_Rn_bnqOFtDw&s
PS26352-SLD 073,$190.70 ,Wellness,Masajeador Portátil Tara,"Masajeador portátil ideal para rostro, cuello, hombro y piernas. Con 2 velocidades para relajar los músculos. Alivia la rigidez y el dolor muscular, mejora la circulación sanguínea, mejora la salud de los tejidos. Batería recargable. Incluye estuche rígido de EVA y cable de carga Micro-USB.",11.5 x 10 x 5.1 cm,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSW3tAQdXc206BHfHPikuUwWu_Rn_bnqOFtDw&s
PS26487-BAR 029,$194.25 ,Bar,Set De Bar Glasgow,"Set de bar con base de bambú. Incluye 2 vasos de cristal para whisky, 4 cubos enfriadores de granito , 2 portavasos de bambú y pinzas para hielo de acero inoxidable. Incluye caja individual.",24 x 19.5 x 2.5 cm,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSW3tAQdXc206BHfHPikuUwWu_Rn_bnqOFtDw&s
PS26546-M 7981,$25.94 ,Mascota,Llavero Doggy,"Llavero metálico con diseño en forma de hueso y placa redonda para grabado. Personalí­zalo con el nombre de tu mascota, una fecha especial o cualquier texto que desees. Además de mantener tus llaves organizadas, también te permite recordar a tus mascotas.",1.8 x 4 cm (Hueso) / 2.2 cm (Diámetro placa) / Aro 3.1 cm (Diámetro),https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSW3tAQdXc206BHfHPikuUwWu_Rn_bnqOFtDw&s
PS26547-M 80123,$74.71 ,Viaje,Porta Pasaporte French,"Funda para pasaporte con cierre magnético. Ideal para mantener los documentos seguros, libres de polvo y evita que se maltraten. Incluye 3 ranuras para tarjetas y 1 bolsillo adicional. Llévalo fácilmente para cualquier viaje.",10.5 x 14.4 cm,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSW3tAQdXc206BHfHPikuUwWu_Rn_bnqOFtDw&s
PS26550-M 7878,$24.73 ,Llaveros,Llavero Runder,"Llavero circular, compacto y práctico. Mantén tus llaves organizadas y al alcance fácilmente. Material de curpiel que brinda una apariencia elegante y duradera. Cuenta con un relleno suave y delgado que lo hace cómodo al tacto.",5.5 cm (Diámetro),https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSW3tAQdXc206BHfHPikuUwWu_Rn_bnqOFtDw&s
PS26552-M 7980,$35.28 ,Llaveros,Llavero Flyve,"Complemento perfecto para llevar tus llaves con estilo y personalidad. Fabricado con material metálico. Cuenta con una placa para grabado, 1 dije de avión y 1 dije de mundo, que evoca el espíritu aventurero y la pasión por los viajes. Estos detalles únicos añaden un toque distintivo al llavero, convirtiéndolo en un accesorio que refleja tus intereses y pasiones. Incluye caja individual.",1 x 4 cm (Placa) / Aro 3.4 cm (Diámetro),https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSW3tAQdXc206BHfHPikuUwWu_Rn_bnqOFtDw&s
PS26553-M 7979,$37.10 ,Llaveros,Llavero Mistral,"Accesorio ideal para mantener tus llaves organizadas y a la mano. Su diseño elegante y moderno, combina la curpiel con el aro de metal en terminado mate. El aro cuenta con un giro de 360° lo que proporciona una mayor practicidad al momento de buscar tus llaves.",2.3 x 11 cm / Aro 3.3 cm (Diámetro),https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSW3tAQdXc206BHfHPikuUwWu_Rn_bnqOFtDw&s
PS26558-JM 095,$46.43 ,Entretenimiento,Juego De Mesa Logge,"Tablero 4 en línea. Juego de mesa para dos jugadores. Contiene 21 fichas azules, 21 fichas rojas y base de plástico. El objetivo es alinear cuatro fichas sobre un tablero formado por seis filas y siete columnas. Por turnos, los jugadores deben introducir una ficha en la columna que prefieran (siempre que no esté completa) y ésta caerá a la posición más baja. Gana la partida el primero que consiga alinear cuatro fichas consecutivas de un mismo color en horizontal, vertical o diagonal. Consulte el instructivo para abrir y cerrar el tablero.",18 x 13 x 12.5 cm,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSW3tAQdXc206BHfHPikuUwWu_Rn_bnqOFtDw&s
PS26628-TMPS 196,$60.31 ,Termos,Termo Late,Termo doble pared. Pared interna de acero inoxidable y externa de plástico. Tapa de plástico con sistema push y sobretapa de silicón movible. Incluye caja individual.,5 x 13.5 cm,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSW3tAQdXc206BHfHPikuUwWu_Rn_bnqOFtDw&s
PS26629-SH 3010,$2.93 ,Bolígrafos,Bolígrafo Aukko,Bolígrafo con clip suajado. Mecanismo pulsador.,1.1 x 14.8 cm,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSW3tAQdXc206BHfHPikuUwWu_Rn_bnqOFtDw&s
PS26631-SIN 716,$138.69 ,Mochilas,Mochila Stowe,"Mochila escolar. Bolsa principal cuenta con un separador para tu laptop, asegurando la organización de tus dispositivos. Además, presenta un bolsillo frontal con cierre para guardar tus objetos esenciales de forma segura, y dos bolsillos laterales para tus botellas de agua u otros accesorios. Sus cierres con puller de tela no solo añaden un toque distintivo, sino que también facilitan la apertura y el cierre, haciendo que esta mochila sea una elección práctica y con estilo para tu día a día en la escuela.",31 x 45 x 14 cm,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSW3tAQdXc206BHfHPikuUwWu_Rn_bnqOFtDw&s
PS26632-SIN 712,$157.85 ,Hieleras,Hielera Oblak,HIELERA OBLAK(),,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSW3tAQdXc206BHfHPikuUwWu_Rn_bnqOFtDw&s
PS26633-TMPS 184,$160.69 ,Termos,Termo Hachi,"Doble pared. Cerrado al vacío. Pared interna y externa de acero inoxidable. Tapa con sistema de rosca, sobretapa de silicón y aro metálico removible. Mantiene temperatura caliente 6 hrs y temperatura fría 8 hrs aproximadamente. Incluye caja individual.",5.5 x 18.5 cm,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSW3tAQdXc206BHfHPikuUwWu_Rn_bnqOFtDw&s
PS26634-SIN 617,$358.50 ,Bolsas,Bolsa Kori,"La bolsa de algodón con base de mimbre es una práctica opción para llevar tus pertenencias de manera cómoda y estilizada. Su base de mimbre le brinda estabilidad y resistencia, asegurando que tus objetos se mantengan protegidos. Con un diseño único, cuenta con un asa de curpiel permitiéndote llevarla con facilidad. Su cierre de jareta te ofrece la seguridad necesaria para que tus pertenencias no se extravíen.",30 x 34.5 x 22 cm,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSW3tAQdXc206BHfHPikuUwWu_Rn_bnqOFtDw&s
PS26635-SIN 821,$928.71 ,Maletas,Maleta Klink,"Maleta con diseño plegable, se pliega hasta 7 cm. Diseñada para ahorrar espacio y poderla almacenar bajo tu cama en tu closet. Carry On de 20 pulgadas, fabricada en plástico ABS que la hace resistente y duradera, 4 llantas spinner con deslizamiento silencioso. Su tamaño la hace ideal para viajes cortos o de negocios. Incluye placa metálica para grabado.",40 x 55 x 20 cm,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSW3tAQdXc206BHfHPikuUwWu_Rn_bnqOFtDw&s
PS26636-SIN 522,$406.15 ,Mochilas,Mochila Oranssi,"Maleta diseñada para facilitar tus viajes y mantener tus pertenencias organizadas. Cuenta con un amplio compartimento principal con bolsillo interior con cierre, perfecto para guardar tus objetos de valor y mantenerlos seguros, además ofrece dos bolsillos interiores adicionales para separar y organizar tus pertenencias de manera eficiente. El bolsillo frontal brinda acceso rápido a artículos esenciales y documentos importantes. Además, la maleta presenta un práctico compartimento lateral con una zapatera incorporada, permitiéndote mantener tus calzado separado y protegido. Para mayor comodidad, incluye un asa para hombro removible que te brinda la opción de llevarla de la manera más conveniente para ti. Con esta maleta, viajar ",48 x 25 x 22 cm,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSW3tAQdXc206BHfHPikuUwWu_Rn_bnqOFtDw&s
PS26637-SIN 517,$216.65 ,Portafolio,Portafolio Kalt,"Portafolio para laptop de 15 pulgadas. Cuenta con un bolsillo organizador interior que te permite mantener tus documentos, bolígrafos y otros objetos pequeños perfectamente ordenados y al alcance de tu mano. Además, posee un bolsillo frontal con cierre para un acceso rápido y seguro a tus pertenencias más importantes. La banda trasera para colocar en trolley hace que sea fácil de transportar en tus viajes, mientras que el asa para hombro removible te brinda la opción de llevarlo cómodamente como un bolso. Este portafolio es el compañero perfecto para el trabajo, los viajes de negocios o cualquier otra situación en la que necesites mantener tus cosas organizadas y a tu alcance de manera elegante y conveniente.",37 x 27 x 5 cm,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSW3tAQdXc206BHfHPikuUwWu_Rn_bnqOFtDw&s
